title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/to-gunners-exchange-rd/,To Gunners Exchange Rd,Myles Standish State Forest,"3,717 ft",-79 ft,13 ft,"
                     Blue rate
                ","(41.886420, -70.653220)",80
https://www.trailforks.com/trails/to-happy-tree/,To Happy Tree,West Woods/Dykes Pond,200 ft,,,"
                     Green rate
                ","(42.594730, -70.741430)",5
https://www.trailforks.com/trails/to-long-pond-rd/,To Long Pond Rd,Myles Standish State Forest,"1,453 ft",-40 ft,32 ft,"
                     Green rate
                ","(41.885020, -70.625430)",60
https://www.trailforks.com/trails/to-molly-str/,To Molly STr,F. Gilbert Hills State Forest,"2,412 ft",-11 ft,43 ft,"
                     Green rate
                ","(42.069380, -71.263420)",75
https://www.trailforks.com/trails/to-n23-east/,To N23 - East,Wompatuck State Park,378 ft,,11 ft,"
                     Blue rate
                ","(42.224070, -70.851260)",30
https://www.trailforks.com/trails/to-n23-west/,To N23 - West,Wompatuck State Park,452 ft,-22 ft,7 ft,"
                     Blue rate
                ","(42.223290, -70.852040)",80
https://www.trailforks.com/trails/to-ns11/,To NS11,Wompatuck State Park,"1,243 ft",-6 ft,25 ft,"
                     Black Diamond rate
                ","(42.220440, -70.837360)",60
https://www.trailforks.com/trails/to-parking-186961/,To Parking,Beebe Woods,190 ft,,7 ft,"
                     Green rate
                ","(41.557040, -70.628700)",15
https://www.trailforks.com/trails/to-powisset-street-intersection-9-to-street/,To Powisset Street (intersection 9 to street),Hale,"1,369 ft",-27 ft,20 ft,"
                     Green rate
                ","(42.228760, -71.248640)",85
https://www.trailforks.com/trails/to-private-419009/,To Private,Dogtown,328 ft,,25 ft,"
                     Blue rate
                ","(42.664200, -70.662540)",5
https://www.trailforks.com/trails/to-private/,To Private,Dogtown,262 ft,-11 ft,,"
                     Green rate
                ","(42.677000, -70.643400)",5
https://www.trailforks.com/trails/to-private-410225/,To Private,Dogtown,167 ft,,,"
                     Green rate
                ","(42.682460, -70.635480)",5
https://www.trailforks.com/trails/to-private-410151/,To Private,Dogtown,200 ft,,,"
                     Green rate
                ","(42.680390, -70.634010)",5
https://www.trailforks.com/trails/to-private-410207/,To Private,Dogtown,141 ft,,,"
                     Green rate
                ","(42.674960, -70.645720)",5
https://www.trailforks.com/trails/to-private-1/,To Private 1,Beebe Woods,658 ft,-6 ft,40 ft,"
                     Green rate
                ","(41.561660, -70.637420)",25
https://www.trailforks.com/trails/to-private-2/,To Private 2,Beebe Woods,138 ft,,16 ft,"
                     Green rate
                ","(41.562240, -70.636590)",20
https://www.trailforks.com/trails/to-prospect-street/,To Prospect STreet,Wompatuck State Park,442 ft,-8 ft,6 ft,"
                     Green rate
                ","(42.185560, -70.858940)",60
https://www.trailforks.com/trails/to-route-62/,To Route 62,Landlocked Forest,"3,701 ft",-74 ft,109 ft,"
                     Black Diamond rate
                ","(42.501350, -71.245840)",75
https://www.trailforks.com/trails/to-stone-wall-flow/,To Stone Wall Flow,Hale,1 mile,-218 ft,96 ft,"
                     Blue rate
                ","(42.237740, -71.247150)",50
https://www.trailforks.com/trails/to-sunset-lake/,To Sunset Lake,F. Gilbert Hills State Forest,"4,326 ft",-107 ft,64 ft,"
                     Green rate
                ","(42.068480, -71.259300)",60
https://www.trailforks.com/trails/to-the-boats/,To the boats,Pine Hills,"2,329 ft",-26 ft,56 ft,"
                     Blue rate
                ","(41.930920, -70.581730)",40
https://www.trailforks.com/trails/to-the-bridge-225438/,To the Bridge,Ames Nowell State Park,135 ft,,,"
                     Green rate
                ","(42.115680, -70.984680)",20
https://www.trailforks.com/trails/to-the-canoe-river/,To the Canoe River,King Philip's Rock & Canoe River,449 ft,,,"
                     Blue rate
                ","(42.056800, -71.181000)",5
https://www.trailforks.com/trails/to-the-charles/,To the Charles,Noon Hill & Shattuck Reservation,915 ft,-3 ft,,"
                     Green rate
                ","(42.171380, -71.321150)",25
https://www.trailforks.com/trails/to-the-dump/,To the Dump,Millis CRV,377 ft,,,"
                     Green rate
                ","(42.185720, -71.347890)",5
https://www.trailforks.com/trails/to-the-hard-way/,To the Hard Way,Adams Farm,614 ft,,2 ft,"
                     Green rate
                ","(42.183690, -71.260670)",95
https://www.trailforks.com/trails/to-the-hill/,To the Hill,Noon Hill & Shattuck Reservation,"2,959 ft",-4 ft,62 ft,"
                     Green rate
                ","(42.164920, -71.318490)",70
https://www.trailforks.com/trails/to-the-hills/,To the Hills,Wrentham State Forest & Conservation Lands,213 ft,,12 ft,"
                     Blue rate
                ","(42.037270, -71.332100)",25
https://www.trailforks.com/trails/to-the-ledge/,To the Ledge,Wrentham State Forest & Conservation Lands,531 ft,-9 ft,8 ft,"
                     Green rate
                ","(42.055550, -71.329740)",50
https://www.trailforks.com/trails/to-the-pit-203243/,To The Pit,Destruction Brook Woods Preserve,"3,176 ft",-20 ft,19 ft,"
                     Blue rate
                ","(41.579470, -71.026830)",75
https://www.trailforks.com/trails/to-the-pond-179041/,To The Pond,Wharton Plantation,798 ft,-26 ft,4 ft,"
                     Green rate
                ","(42.614180, -71.522800)",20
https://www.trailforks.com/trails/to-the-pond-69205/,To The Pond,Needham Town Forest,2 miles,-68 ft,109 ft,"
                     Black Diamond rate
                ","(42.264290, -71.253200)",80
https://www.trailforks.com/trails/to-the-pond/,To the Pond!,Callahan State Park,381 ft,-26 ft,,"
                     Green rate
                ","(42.331880, -71.486490)",75
https://www.trailforks.com/trails/to-the-river-and-back/,To the River and Back,Cutler Park,"2,605 ft",-14 ft,3 ft,"
                     Green rate
                ","(42.289480, -71.194930)",15
https://www.trailforks.com/trails/to-the-tower/,To the Tower,F. Gilbert Hills State Forest,"1,609 ft",,77 ft,"
                     Blue rate
                ","(42.061460, -71.281180)",85
https://www.trailforks.com/trails/to-the-warner-trail/,To the Warner Trail,Moose Hill & Town Conservation Areas - Sharon,"2,323 ft",,84 ft,"
                     Blue rate
                ","(42.147170, -71.182080)",40
https://www.trailforks.com/trails/to-the-water-tank-381777/,To The Water Tank,Holliston,"1,119 ft",,35 ft,"
                     Blue rate
                ","(42.193420, -71.459690)",45
https://www.trailforks.com/trails/to-the-whale/,To the Whale,Dogtown,"1,778 ft",-24 ft,44 ft,"
                     Black Diamond rate
                ","(42.655610, -70.652620)",80
https://www.trailforks.com/trails/to-the-wiswall-jumps/,To the Wiswall Jumps,Cutler Park,"1,109 ft",-33 ft,30 ft,"
                     Blue rate
                ","(42.289890, -71.194260)",25
https://www.trailforks.com/trails/to-utility-trail/,To Utility Trail,Batchelor Street Trails,746 ft,-12 ft,15 ft,"
                     Blue rate
                ","(42.286320, -72.524130)",40
https://www.trailforks.com/trails/toa-climb-303528/,TOA Climb,Orchard Hill / UMass Trails,682 ft,,50 ft,,"(42.395680, -72.521280)",85
https://www.trailforks.com/trails/tobisset-trail/,Tobisset Trail,Santuit Pond,745 ft,-6 ft,,"
                     Green rate
                ","(41.646860, -70.458410)",65
https://www.trailforks.com/trails/toby-s-ridge/,Toby's Ridge,Ames Nowell State Park,"1,860 ft",-32 ft,3 ft,"
                     Black Diamond rate
                ","(42.123470, -70.990540)",80
https://www.trailforks.com/trails/todd-mountain/,Todd Mountain,Pelham Lake Park,"4,232 ft",-233 ft,270 ft,"
                     Black Diamond rate
                ","(42.698600, -72.876550)",5
https://www.trailforks.com/trails/toejam/,Toejam,Vietnam Trail Network,"1,285 ft",-23 ft,55 ft,"
                     Green rate
                ","(42.171070, -71.489400)",70
https://www.trailforks.com/trails/toils-end-farm-trail-east/,Toils End Farm Trail - East,Toils End Farm,1 mile,-113 ft,90 ft,"
                     Green rate
                ","(42.095660, -71.342990)",5
https://www.trailforks.com/trails/toils-end-farm-trail-west-loop/,Toils End Farm Trail - West Loop,Toils End Farm,869 ft,-9 ft,,"
                     Green rate
                ","(42.085060, -71.342450)",40
https://www.trailforks.com/trails/tonto/,Tonto,Vietnam Trail Network,"1,489 ft",-26 ft,40 ft,"
                     Blue rate
                ","(42.171180, -71.490020)",100
https://www.trailforks.com/trails/too-easy-314166/,Too Easy,Thunder Mountain Bike Park / Berkshire East Mountain Resort,"1,772 ft",-505 ft,,"
                     Double Black Diamond rate
                ","(42.615420, -72.870350)",55
https://www.trailforks.com/trails/tooleybush-turnpike/,Tooleybush Turnpike,Northfield Mountain Recreation and Environmental Center,860 ft,-25 ft,,"
                     Blue rate
                ","(42.620740, -72.451290)",80
https://www.trailforks.com/trails/tooleybush-turnpike-213785/,Tooleybush Turnpike,Northfield Mountain Recreation and Environmental Center,"4,521 ft",-365 ft,7 ft,"
                     Black Diamond rate
                ","(42.616500, -72.447330)",80
https://www.trailforks.com/trails/tooleybush-turnpike-213859/,Tooleybush Turnpike,Northfield Mountain Recreation and Environmental Center,1 mile,-37 ft,160 ft,"
                     Black Diamond rate
                ","(42.616500, -72.447330)",80
https://www.trailforks.com/trails/tooleybush-turnpike-213795/,Tooleybush Turnpike,Northfield Mountain Recreation and Environmental Center,1 mile,-225 ft,3 ft,"
                     Green rate
                ","(42.620830, -72.453960)",5
https://www.trailforks.com/trails/top--o-the-quarry/,Top 'o the Quarry,F. Gilbert Hills State Forest,171 ft,-6 ft,,"
                     Green rate
                ","(42.055490, -71.291170)",5
https://www.trailforks.com/trails/top-down/,Top Down,Vietnam Trail Network,"1,892 ft",-66 ft,21 ft,"
                     Green rate
                ","(42.183300, -71.502470)",95
https://www.trailforks.com/trails/top-loop-83967/,Top Loop,Abrams Rock / Village Park,"2,027 ft",-32 ft,29 ft,"
                     Blue rate
                ","(41.759400, -71.190140)",65
https://www.trailforks.com/trails/top-of-180/,Top of 180,Lynn Woods,396 ft,-8 ft,,"
                     Blue rate
                ","(42.502780, -70.995810)",100
https://www.trailforks.com/trails/top-of-the-town/,Top of the Town,Town Farm Hill,"3,389 ft",-63 ft,11 ft,"
                     Blue rate
                ","(42.397060, -72.094420)",60
https://www.trailforks.com/trails/tophet-chasm-trail/,Tophet Chasm Trail,Oak Hill Conservation Area,"2,378 ft",-82 ft,92 ft,"
                     Black Diamond rate
                ","(42.538540, -71.526800)",25
https://www.trailforks.com/trails/tophet-loop-east/,Tophet Loop East,Great Brook Farm State Park,"3,860 ft",-48 ft,41 ft,"
                     Green rate
                ","(42.551740, -71.339950)",80
https://www.trailforks.com/trails/tophet-loop-west/,Tophet Loop West,Great Brook Farm State Park,1 mile,-99 ft,110 ft,"
                     Green rate
                ","(42.550750, -71.343880)",80
https://www.trailforks.com/trails/toppan-lane-access/,Toppan Lane Access,Beverly Commons,407 ft,-8 ft,,"
                     Green rate
                ","(42.550750, -71.343880)",80
https://www.trailforks.com/trails/tornado/,Tornado,Willowdale State Forest,1 mile,-78 ft,81 ft,"
                     Blue rate
                ","(42.682380, -70.907250)",100
https://www.trailforks.com/trails/tot-north/,ToT North,West Barnstable Conservation Area,2 miles,-181 ft,174 ft,"
                     Black Diamond rate
                ","(41.702450, -70.404980)",85
https://www.trailforks.com/trails/tot-south/,ToT South,West Barnstable Conservation Area,2 miles,-201 ft,217 ft,"
                     Black Diamond rate
                ","(41.692910, -70.388390)",85
https://www.trailforks.com/trails/tote-man/,Tote man,Nonotuck Park,"3,720 ft",-59 ft,67 ft,"
                     Blue rate
                ","(42.256840, -72.669640)",60
https://www.trailforks.com/trails/tour-of-the-shores/,Tour of the Shores,F. Gilbert Hills State Forest,"4,547 ft",-5 ft,29 ft,"
                     Green rate
                ","(42.072870, -71.277160)",35
https://www.trailforks.com/trails/toward-cranberry-pond/,Toward Cranberry Pond,West Woods/Dykes Pond,"1,972 ft",-2 ft,78 ft,"
                     Blue rate
                ","(42.593520, -70.744870)",65
https://www.trailforks.com/trails/toward-the-light/,Toward the Light,Long Pond,"1,181 ft",-19 ft,35 ft,"
                     Black Diamond rate
                ","(41.573620, -70.617790)",35
https://www.trailforks.com/trails/tower-carriage-road/,Tower Carriage Road,Beaver Brook North,774 ft,-46 ft,,"
                     Blue rate
                ","(42.399750, -71.208870)",35
https://www.trailforks.com/trails/tower-hill-trail/,Tower Hill Trail,Jeanne Johnson Preserve,"3,061 ft",-135 ft,51 ft,"
                     Blue rate
                ","(42.198070, -71.660010)",5
https://www.trailforks.com/trails/tower-road-94398/,Tower Road,Freetown-Fall River SF / SEMASS Bioreserve Trails,"2,528 ft",-49 ft,17 ft,"
                     Green rate
                ","(41.721240, -71.060460)",55
https://www.trailforks.com/trails/tower-trail-171312/,Tower Trail,Rocky Woods,"1,681 ft",-169 ft,8 ft,"
                     Blue rate
                ","(42.215810, -71.274830)",40
https://www.trailforks.com/trails/tower-trail-226429/,Tower Trail,F. Gilbert Hills State Forest,"2,087 ft",-22 ft,,"
                     Green rate
                ","(42.061280, -71.289340)",60
https://www.trailforks.com/trails/tower-trail-126580/,Tower Trail,Nobscot Hill,"1,152 ft",-198 ft,,"
                     Black Diamond rate
                ","(42.345680, -71.448050)",35
https://www.trailforks.com/trails/tower-trail-connector/,Tower Trail Connector,F. Gilbert Hills State Forest,938 ft,-44 ft,37 ft,"
                     Black Diamond rate
                ","(42.053880, -71.285410)",70
https://www.trailforks.com/trails/tower-trail-for-moto/,Tower Trail for moto,F. Gilbert Hills State Forest,"1,923 ft",-61 ft,53 ft,"
                     Black Diamond rate
                ","(42.052440, -71.289230)",65
https://www.trailforks.com/trails/tower-trail-for-moto-330789/,Tower Trail for moto,F. Gilbert Hills State Forest,623 ft,-3 ft,,"
                     Green rate
                ","(42.056650, -71.290690)",70
https://www.trailforks.com/trails/tower-trail-for-mtb/,Tower Trail for MTB,F. Gilbert Hills State Forest,"1,880 ft",-65 ft,19 ft,"
                     Blue rate
                ","(42.055240, -71.289380)",50
https://www.trailforks.com/trails/town-forest/,Town Forest,F. Gilbert Hills State Forest,"1,423 ft",-28 ft,6 ft,"
                     Green rate
                ","(42.068580, -71.274660)",100
https://www.trailforks.com/trails/town-forest-cutoff/,Town Forest Cutoff,Clifford G. Grant Management Area,679 ft,,9 ft,"
                     Green rate
                ","(42.061720, -71.126700)",50
https://www.trailforks.com/trails/town-forest-spur/,Town Forest Spur,Harwich,"1,237 ft",-10 ft,30 ft,"
                     Blue rate
                ","(41.690990, -70.025610)",20
https://www.trailforks.com/trails/town-forest-trail-169964/,TOwn Forest Trail,Great Brook Farm State Park,"3,740 ft",-84 ft,36 ft,"
                     Blue rate
                ","(42.561330, -71.338900)",35
https://www.trailforks.com/trails/town-forest-trail/,Town Forest Trail,Vietnam Trail Network,"4,167 ft",-48 ft,63 ft,"
                     Green rate
                ","(42.176730, -71.486170)",80
https://www.trailforks.com/trails/town-forest-trail-400589/,Town Forest Trail,Dogtown,"2,907 ft",-29 ft,24 ft,"
                     White rate
                ","(42.657530, -70.631180)",50
https://www.trailforks.com/trails/town-hall-trail/,Town Hall Trail,Duxbury Trail Network,828 ft,-16 ft,24 ft,"
                     Blue rate
                ","(42.035610, -70.692480)",80
https://www.trailforks.com/trails/town-land-trail/,Town Land Trail,Duxbury Trail Network,"1,071 ft",-10 ft,5 ft,"
                     Green rate
                ","(42.031000, -70.718370)",75
https://www.trailforks.com/trails/town-line-connector/,Town Line Connector,Rocky Hill,"1,722 ft",-80 ft,,"
                     Blue rate
                ","(42.371770, -72.087220)",95
https://www.trailforks.com/trails/town-line-crossover/,Town Line Crossover,King Philip's Rock & Canoe River,312 ft,,,"
                     Green rate
                ","(42.071700, -71.190570)",55
https://www.trailforks.com/trails/town-line-spur/,Town Line Spur,Franklin State Forest,823 ft,-14 ft,,"
                     Green rate
                ","(42.075950, -71.450540)",5
https://www.trailforks.com/trails/town-line-trail/,Town Line Trail,Freetown-Fall River SF / SEMASS Bioreserve Trails,"4,469 ft",-6 ft,13 ft,"
                     Blue rate
                ","(41.725360, -71.011540)",10
https://www.trailforks.com/trails/town-line-trail-north/,Town Line Trail North,Dogtown,"2,014 ft",-3 ft,,"
                     Blue rate
                ","(42.677020, -70.642670)",5
https://www.trailforks.com/trails/town-line-trail-south/,Town Line Trail South,Dogtown,"1,857 ft",-14 ft,,"
                     Black Diamond rate
                ","(42.666690, -70.643170)",5
