created,username_URL,username,username2,State,city,trails,trails_URL,trails_URL3,trails4,trails_URL5,trails6,dist
Aug 17,https://www.trailforks.com/profile/AidanVelazquez/,AidanVelazquez,AidanVelazquez,CA,Idyllwild,    Coyote Run Trail,https://www.trailforks.com/ridelog/view/16625736/achievements/,https://www.trailforks.com/trails/coyote-run-trail-124750/,Coyote Run Trail,,,3 miles
Mar 22,https://www.trailforks.com/profile/Simmo85/,Simmo85,Simmo85,FL,Melbourne,  Southbank Trail,https://www.trailforks.com/ridelog/view/23045666/achievements/,https://www.trailforks.com/trails/southbank-trail/,Southbank Trail,,,8 miles
Mar 22,https://www.trailforks.com/profile/EeshVentures/,EeshVentures,EeshVentures,ID,New Plymouth,,,,,,,2 miles
Mar 22,https://www.trailforks.com/profile/Springs59/,Springs59,Springs59,ID,New Plymouth,,,,,,,2 miles
Mar 22,https://www.trailforks.com/profile/EeshVentures/,EeshVentures,EeshVentures,ID,New Plymouth,,,,,,,1 mile
