title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/field-and-brook-connection/,Field and Brook connection,Fork Factory Brook Reservation,909 ft,-11 ft,7 ft,"
                     White rate
                ","(42.200110, -71.275520)",30
https://www.trailforks.com/trails/field-connector-287248/,Field Connector,Boxford Common,341 ft,,,"
                     Green rate
                ","(42.661640, -71.004370)",50
https://www.trailforks.com/trails/field-connector-1/,Field Connector 1,Witch Hollow,141 ft,,,"
                     Blue rate
                ","(42.696270, -71.047170)",5
https://www.trailforks.com/trails/field-connector-2/,Field Connector 2,Witch Hollow,223 ft,,,"
                     Blue rate
                ","(42.696160, -71.046210)",5
https://www.trailforks.com/trails/field-connector-landmine-race-start/,Field Connector - Landmine Race Start,Wompatuck State Park,922 ft,-3 ft,,"
                     Green rate
                ","(42.183270, -70.846670)",25
https://www.trailforks.com/trails/field-cut/,Field Cut,Abrams Rock / Village Park,579 ft,-10 ft,9 ft,"
                     Green rate
                ","(41.759560, -71.190440)",65
https://www.trailforks.com/trails/field-loop-83911/,Field Loop,Abrams Rock / Village Park,"3,909 ft",-28 ft,29 ft,"
                     Green rate
                ","(41.758250, -71.191370)",20
https://www.trailforks.com/trails/field-loop-213828/,Field Loop,Northfield Mountain Recreation and Environmental Center,"2,165 ft",-2 ft,,"
                     Green rate
                ","(42.610170, -72.472680)",5
https://www.trailforks.com/trails/field-loop-cutoff/,Field Loop Cutoff,Abrams Rock / Village Park,267 ft,,6 ft,"
                     Green rate
                ","(41.757940, -71.192250)",5
https://www.trailforks.com/trails/field-of-dreams-179013/,Field of Dreams,Williams Barn and Sehaug Woods,"4,173 ft",-134 ft,135 ft,,"(42.622050, -71.548940)",5
https://www.trailforks.com/trails/field-of-dreams-path/,Field of Dreams Path,Plainville Conservation Land,938 ft,,5 ft,"
                     Green rate
                ","(42.011390, -71.330660)",5
https://www.trailforks.com/trails/field-options/,Field Options,Bird Street Conservation Land,"1,089 ft",,10 ft,"
                     Green rate
                ","(42.106400, -71.107310)",45
https://www.trailforks.com/trails/field-pond-6/,Field Pond 6,Harold Parker State Forest,572 ft,-4 ft,12 ft,"
                     Blue rate
                ","(42.609440, -71.110400)",60
https://www.trailforks.com/trails/field-pond-7/,Field Pond 7,Harold Parker State Forest,202 ft,-11 ft,,"
                     Blue rate
                ","(42.610680, -71.108350)",55
https://www.trailforks.com/trails/field-pond-area-1/,Field Pond Area 1,Harold Parker State Forest,430 ft,-6 ft,19 ft,"
                     Blue rate
                ","(42.608810, -71.115790)",55
https://www.trailforks.com/trails/field-pond-area-2/,Field Pond Area 2,Harold Parker State Forest,674 ft,-5 ft,10 ft,"
                     Blue rate
                ","(42.609610, -71.116030)",75
https://www.trailforks.com/trails/field-pond-area-3/,Field Pond Area 3,Harold Parker State Forest,251 ft,-18 ft,,"
                     Blue rate
                ","(42.609920, -71.114660)",45
https://www.trailforks.com/trails/field-pond-area-4/,Field Pond Area 4,Harold Parker State Forest,380 ft,,21 ft,"
                     Blue rate
                ","(42.609580, -71.113590)",30
https://www.trailforks.com/trails/field-pond-area-5/,Field Pond Area 5,Harold Parker State Forest,325 ft,,22 ft,"
                     Blue rate
                ","(42.610320, -71.112660)",65
https://www.trailforks.com/trails/field-pond-area-6/,Field Pond Area 6,Harold Parker State Forest,"2,257 ft",-53 ft,104 ft,"
                     Blue rate
                ","(42.611170, -71.106590)",70
https://www.trailforks.com/trails/field-pond-area-7/,Field Pond Area 7,Harold Parker State Forest,807 ft,,88 ft,"
                     Blue rate
                ","(42.611260, -71.105110)",60
