title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/s3s34/,S3-S34,Wompatuck State Park,489 ft,-13 ft,,"
                     Blue rate
                ","(42.191850, -70.859750)",85
https://www.trailforks.com/trails/s4-s3/,S4 - S3,Wompatuck State Park,858 ft,-87 ft,,"
                     Blue rate
                ","(42.193240, -70.858010)",85
https://www.trailforks.com/trails/s4s5/,S4-S5,Wompatuck State Park,685 ft,-35 ft,45 ft,"
                     Black Diamond rate
                ","(42.191970, -70.857490)",50
https://www.trailforks.com/trails/s5-s4/,S5 - S4,Wompatuck State Park,577 ft,-5 ft,19 ft,"
                     Blue rate
                ","(42.191970, -70.857490)",100
https://www.trailforks.com/trails/s5s7/,S5-S7,Wompatuck State Park,"1,220 ft",-2 ft,20 ft,"
                     Blue rate
                ","(42.193220, -70.853740)",100
https://www.trailforks.com/trails/s6s4/,S6-S4,Wompatuck State Park,"2,247 ft",-105 ft,,"
                     Black Diamond rate
                ","(42.193030, -70.857530)",65
https://www.trailforks.com/trails/s7-s9/,S7 - S9,Wompatuck State Park,673 ft,,27 ft,"
                     Blue rate
                ","(42.193620, -70.851570)",95
https://www.trailforks.com/trails/s7-connector/,S7 Connector,Wompatuck State Park,840 ft,,32 ft,"
                     Blue rate
                ","(42.191040, -70.853140)",80
https://www.trailforks.com/trails/s8s9/,S8-S9,Wompatuck State Park,"1,522 ft",-23 ft,16 ft,"
                     Black Diamond rate
                ","(42.193620, -70.851570)",55
https://www.trailforks.com/trails/s9s13/,S9-S13,Wompatuck State Park,692 ft,-36 ft,2 ft,"
                     Blue rate
                ","(42.193620, -70.851570)",90
https://www.trailforks.com/trails/s29s32/,S29-S32,Wompatuck State Park,"4,326 ft",-23 ft,27 ft,"
                     Green rate
                ","(42.182460, -70.849810)",90
https://www.trailforks.com/trails/s31-south-field/,S31 - South Field,Wompatuck State Park,"1,415 ft",-5 ft,23 ft,"
                     Blue rate
                ","(42.186150, -70.847430)",45
https://www.trailforks.com/trails/s32s33/,S32-S33,Wompatuck State Park,300 ft,-22 ft,,"
                     Green rate
                ","(42.184830, -70.858440)",40
https://www.trailforks.com/trails/s33s34/,S33-S34,Wompatuck State Park,"1,963 ft",-19 ft,14 ft,"
                     Green rate
                ","(42.190640, -70.859020)",60
https://www.trailforks.com/trails/s34s10/,S34-S10,Wompatuck State Park,"1,619 ft",-10 ft,37 ft,"
                     Green rate
                ","(42.190640, -70.859020)",80
