title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/unknown-trail-143719/,Unknown Trail,Crane Pond Wildlife Management Area,"3,515 ft",-61 ft,51 ft,"
                     Blue rate
                ","(42.743070, -70.973120)",5
https://www.trailforks.com/trails/unknown-trail-143715/,Unknown Trail,Crane Pond Wildlife Management Area,2 miles,-132 ft,119 ft,"
                     Blue rate
                ","(42.744320, -70.969920)",20
https://www.trailforks.com/trails/unknown-trail-150244/,Unknown Trail,Marlborough-Sudbury State Forest,"1,083 ft",-11 ft,9 ft,"
                     Blue rate
                ","(42.373900, -71.477300)",25
https://www.trailforks.com/trails/unknown-trail-150245/,Unknown Trail,Marlborough-Sudbury State Forest,"3,516 ft",-18 ft,18 ft,"
                     Blue rate
                ","(42.373180, -71.468590)",65
https://www.trailforks.com/trails/unknown-trail-150255/,Unknown Trail,Marlborough-Sudbury State Forest,"1,632 ft",-9 ft,13 ft,"
                     Green rate
                ","(42.388300, -71.471620)",15
https://www.trailforks.com/trails/unknown-trail-150256/,Unknown Trail,Marlborough-Sudbury State Forest,"3,034 ft",-56 ft,25 ft,"
                     Blue rate
                ","(42.394870, -71.473820)",10
https://www.trailforks.com/trails/unknown-trail-150261/,Unknown Trail,Marlborough-Sudbury State Forest,"1,960 ft",,73 ft,"
                     Blue rate
                ","(42.389620, -71.490330)",45
https://www.trailforks.com/trails/unknown-trail-81862/,Unknown Trail,Willowdale State Forest,"2,001 ft",-14 ft,6 ft,"
                     Green rate
                ","(42.682250, -70.905630)",90
https://www.trailforks.com/trails/unknown-trail-81846/,Unknown Trail,Willowdale State Forest,998 ft,-12 ft,19 ft,"
                     Green rate
                ","(42.676580, -70.910320)",55
https://www.trailforks.com/trails/unknown-trail-143686/,Unknown Trail,Bradley Palmer State Park,"1,886 ft",-50 ft,,"
                     Blue rate
                ","(42.651790, -70.892050)",25
https://www.trailforks.com/trails/unknown-trail-143706/,Unknown Trail,Willowdale State Forest,897 ft,-11 ft,15 ft,,"(42.670790, -70.935680)",50
https://www.trailforks.com/trails/unknown-trail-415281/,Unknown Trail,Pine Hills,318 ft,,,"
                     Blue rate
                ","(41.936960, -70.582560)",15
https://www.trailforks.com/trails/unknown-trail-418775/,Unknown Trail,Tompson Street Reservation,433 ft,-19 ft,,"
                     Black Diamond rate
                ","(42.628000, -70.716770)",45
https://www.trailforks.com/trails/unnamed-001/,Unnamed 001,Kennedy Park,143 ft,,24 ft,,"(42.371780, -73.284530)",20
https://www.trailforks.com/trails/unnamed-01-227957/,Unnamed 01,Rocky Gutter Wildlife Management Area,1 mile,-11 ft,11 ft,"
                     Green rate
                ","(41.853440, -70.828850)",5
https://www.trailforks.com/trails/unnamed-002/,Unnamed 002,Kennedy Park,424 ft,,35 ft,"
                     Green rate
                ","(42.382750, -73.278600)",80
https://www.trailforks.com/trails/unnamed-02-227958/,Unnamed 02,Rocky Gutter Wildlife Management Area,"4,344 ft",-6 ft,25 ft,"
                     Green rate
                ","(41.871870, -70.826670)",5
https://www.trailforks.com/trails/unnamed-2-south/,Unnamed 2 South,Middlesex Fells Reservation,"2,502 ft",-82 ft,82 ft,"
                     Blue rate
                ","(42.432300, -71.111880)",85
https://www.trailforks.com/trails/unnamed-004/,Unnamed 004,Kennedy Park,300 ft,-9 ft,15 ft,"
                     Green rate
                ","(42.370720, -73.285290)",25
https://www.trailforks.com/trails/unnamed-005/,Unnamed 005,Kennedy Park,160 ft,-18 ft,,"
                     Green rate
                ","(42.369950, -73.284740)",15
https://www.trailforks.com/trails/unnamed-006/,Unnamed 006,Kennedy Park,"1,258 ft",-110 ft,,"
                     Green rate
                ","(42.384690, -73.284640)",10
https://www.trailforks.com/trails/unnamed-007/,Unnamed 007,Kennedy Park,286 ft,,28 ft,"
                     Green rate
                ","(42.383900, -73.279300)",5
https://www.trailforks.com/trails/unnamed-008/,Unnamed 008,Kennedy Park,324 ft,-2 ft,2 ft,"
                     Green rate
                ","(42.382650, -73.278690)",25
https://www.trailforks.com/trails/unnamed-doubletrack-237694/,Unnamed Double-track,Otis - Crane WMA,"3,579 ft",-101 ft,15 ft,"
                     Green rate
                ","(41.657770, -70.592130)",60
https://www.trailforks.com/trails/unnamed-downhill-2/,Unnamed Downhill 2,Pine Hills,"1,637 ft",-105 ft,,"
                     Green rate
                ","(41.934330, -70.581500)",65
https://www.trailforks.com/trails/unnamed-south-1/,Unnamed South 1,Middlesex Fells Reservation,861 ft,-14 ft,32 ft,"
                     Blue rate
                ","(42.432220, -71.111990)",85
https://www.trailforks.com/trails/unnamed-trail-225849/,Unnamed Trail,Hubbardston State Forest,"2,582 ft",,37 ft,"
                     Blue rate
                ","(42.525320, -72.043330)",70
https://www.trailforks.com/trails/unnamed-trail-4/,Unnamed Trail 4,Medford,377 ft,-24 ft,,"
                     Blue rate
                ","(42.428850, -71.123030)",45
https://www.trailforks.com/trails/unnamed-trail-95-greendale-sandwich/,Unnamed trail - 95/greendale sandwich,Cutler Park,2 miles,-181 ft,224 ft,"
                     Blue rate
                ","(42.277540, -71.201420)",55
https://www.trailforks.com/trails/unnamed-trail-railroad-connector/,Unnamed Trail - Railroad connector,Needham Town Forest,430 ft,,3 ft,"
                     Green rate
                ","(42.263580, -71.252420)",60
https://www.trailforks.com/trails/unnamed-trail-trail-intersection-12-19/,Unnamed Trail - Trail intersection 12+19,Needham Town Forest,794 ft,-30 ft,4 ft,"
                     Green rate
                ","(42.268770, -71.247610)",100
https://www.trailforks.com/trails/unnames-singletrack/,Unnames singletrack,Freetown-Fall River SF / SEMASS Bioreserve Trails,"3,504 ft",,28 ft,"
                     Blue rate
                ","(41.698320, -71.046340)",85
https://www.trailforks.com/trails/unquity-trail/,Unquity Trail,Blue Hills Reservation,"3,734 ft",-10 ft,9 ft,"
                     Green rate
                ","(42.226340, -71.093740)",45
https://www.trailforks.com/trails/unsanctioned-traverses-private-property/,Unsanctioned - Traverses Private Property,Douglas State Forest,"4,426 ft",-18 ft,33 ft,"
                     Blue rate
                ","(42.037790, -71.803670)",15
https://www.trailforks.com/trails/unsolved-mystery/,Unsolved Mystery,Batchelor Street Trails,"2,760 ft",-89 ft,114 ft,"
                     Blue rate
                ","(42.299130, -72.505600)",85
https://www.trailforks.com/trails/untapped-potential/,Untapped Potential,Stony Brook Reservation,778 ft,-3 ft,10 ft,"
                     Green rate
                ","(42.267890, -71.147820)",5
https://www.trailforks.com/trails/up--down-280605/,Up & Down,Douglas State Forest,"2,559 ft",-62 ft,89 ft,"
                     Blue rate
                ","(42.015370, -71.797350)",25
https://www.trailforks.com/trails/up-and-at-them/,Up and At Them,Willowdale State Forest,"1,760 ft",-36 ft,42 ft,"
                     Blue rate
                ","(42.663620, -70.899190)",95
https://www.trailforks.com/trails/up-and-over-83956/,Up and Over,Abrams Rock / Village Park,"1,153 ft",-28 ft,55 ft,"
                     Blue rate
                ","(41.752690, -71.187040)",15
https://www.trailforks.com/trails/up-and-over-244166/,Up and Over,Falmouth,279 ft,,6 ft,"
                     Blue rate
                ","(41.604220, -70.590340)",25
https://www.trailforks.com/trails/up-and-over-266625/,Up and Over,Gordon College,"1,529 ft",-75 ft,52 ft,"
                     Black Diamond rate
                ","(42.596680, -70.825660)",50
https://www.trailforks.com/trails/up-and-over-goat-rock/,Up and over Goat Rock,F. Gilbert Hills State Forest,699 ft,-52 ft,19 ft,"
                     Double Black Diamond rate
                ","(42.059600, -71.286160)",30
https://www.trailforks.com/trails/up-chuck-318101/,Up Chuck,SOO (South of Otis),"1,125 ft",-43 ft,27 ft,"
                     Black Diamond rate
                ","(41.621480, -70.613900)",40
https://www.trailforks.com/trails/up-for-the-challenge/,Up for the challenge?,Wrentham State Forest & Conservation Lands,400 ft,,16 ft,"
                     Blue rate
                ","(42.041920, -71.340600)",55
https://www.trailforks.com/trails/up-the-middle/,Up the Middle,Webber Conservation Restriction,361 ft,,,"
                     Blue rate
                ","(42.041920, -71.340600)",55
https://www.trailforks.com/trails/up-the-owl-trail/,Up The Owl Trail,Moose Hill & Town Conservation Areas - Sharon,748 ft,-61 ft,,"
                     Blue rate
                ","(42.143490, -71.183450)",5
https://www.trailforks.com/trails/up-the-ridge-333079/,Up the Ridge,Stony Brook Reservation,249 ft,,31 ft,"
                     Blue rate
                ","(42.252680, -71.137380)",5
https://www.trailforks.com/trails/up-to-the-farm/,Up to the Farm,Toils End Farm,295 ft,,6 ft,"
                     Blue rate
                ","(42.252680, -71.137380)",5
https://www.trailforks.com/trails/up-up-and-away-269595/,"Up, Up, and Away",Piggery/Culvert/Manchester Woods,"1,781 ft",-75 ft,4 ft,"
                     Blue rate
                ","(42.582450, -70.800940)",75
https://www.trailforks.com/trails/upland-291874/,Upland,Beebe Woods,545 ft,-2 ft,3 ft,"
                     Green rate
                ","(41.563190, -70.643090)",5
https://www.trailforks.com/trails/upland-entrance/,Upland Entrance,Marblehead,"1,004 ft",-39 ft,,"
                     Blue rate
                ","(42.493990, -70.884760)",95
https://www.trailforks.com/trails/uplands-pleasant-connector/,Uplands Pleasant Connector,Meadow Brook Uplands,971 ft,-51 ft,,"
                     Green rate
                ","(42.084650, -71.569150)",5
https://www.trailforks.com/trails/upper-access/,Upper Access,Batchelor Street Trails,1 mile,-305 ft,79 ft,"
                     Green rate
                ","(42.084650, -71.569150)",5
https://www.trailforks.com/trails/upper-concrete-skinny/,Upper Concrete Skinny,Plainville Conservation Land,331 ft,,,"
                     Blue rate
                ","(42.022300, -71.337320)",70
https://www.trailforks.com/trails/upper-cut-237875/,Upper Cut,Collins Woodlot / Kettle Holes,285 ft,,11 ft,"
                     Black Diamond rate
                ","(41.599780, -70.626810)",65
https://www.trailforks.com/trails/upper-deer-run/,Upper Deer Run,Kennedy Park,509 ft,,,"
                     Green rate
                ","(42.373490, -73.283680)",50
https://www.trailforks.com/trails/upper-droids/,Upper Droids,Orchard Hill / UMass Trails,840 ft,-3 ft,2 ft,,"(42.399580, -72.518140)",95
https://www.trailforks.com/trails/upper-dumbledore/,Upper Dumbledore,Potter Hill Trails,"1,820 ft",-26 ft,8 ft,"
                     Blue rate
                ","(42.213580, -71.728370)",100
https://www.trailforks.com/trails/upper-field/,Upper Field,Webber Conservation Restriction,"1,229 ft",,,"
                     Green rate
                ","(42.237670, -71.697970)",75
https://www.trailforks.com/trails/upper-goat-hill-trail/,Upper Goat Hill Trail,Blackstone River and Canal Heritage State Park,"3,653 ft",-214 ft,223 ft,"
                     Black Diamond rate
                ","(42.098900, -71.624130)",65
https://www.trailforks.com/trails/upper-heatherstone-brook/,Upper Heatherstone Brook,Pratt Corner Trails,"2,172 ft",-12 ft,23 ft,"
                     Blue rate
                ","(42.392310, -72.471850)",100
https://www.trailforks.com/trails/upper-hughes-trail/,Upper Hughes trail,Hopkinton,"1,322 ft",,10 ft,"
                     Blue rate
                ","(42.203890, -71.517560)",5
https://www.trailforks.com/trails/upper-jackstraw-segment/,Upper Jackstraw Segment,Westborough,"2,775 ft",-29 ft,73 ft,"
                     Blue rate
                ","(42.238180, -71.620170)",5
https://www.trailforks.com/trails/upper-jackstraw-segment-2/,Upper Jackstraw Segment 2,Westborough,547 ft,-22 ft,10 ft,"
                     Blue rate
                ","(42.235160, -71.623010)",50
https://www.trailforks.com/trails/upper-jackstraw-trail/,Upper Jackstraw Trail,Westborough,921 ft,,29 ft,"
                     Blue rate
                ","(42.235760, -71.634160)",60
https://www.trailforks.com/trails/upper-jump/,Upper Jump,Earl's Trails,734 ft,-9 ft,51 ft,"
                     Green rate
                ","(42.308660, -72.537960)",75
https://www.trailforks.com/trails/upper-lawrence-path/,Upper Lawrence Path,Stony Brook Reservation,"1,565 ft",-63 ft,,"
                     Green rate
                ","(42.269020, -71.148480)",75
https://www.trailforks.com/trails/upper-ledge-320495/,Upper Ledge,Borderland State Park,"1,719 ft",,41 ft,"
                     Black Diamond rate
                ","(42.068560, -71.158230)",80
