title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/blackberry-trail-to-kinneywood/,Blackberry Trail To Kinneywood,Holbrook Forest,"2,478 ft",-17 ft,42 ft,"
                     Blue rate
                ","(42.302930, -71.854750)",90
https://www.trailforks.com/trails/blackman-land-field-trail/,Blackman Land Field Trail,Groton,"1,283 ft",-142 ft,3 ft,"
                     Green rate
                ","(42.592000, -71.564080)",25
https://www.trailforks.com/trails/blacks-creek-path/,Blacks Creek Path,Merrymount Park,"1,606 ft",-4 ft,2 ft,"
                     Green rate
                ","(42.261420, -71.003880)",70
https://www.trailforks.com/trails/blacksmith-shop-connector/,Blacksmith Shop Connector,Mock Moraine Conservation Area,801 ft,,34 ft,"
                     Green rate
                ","(41.603940, -70.627350)",20
https://www.trailforks.com/trails/blacksquid-cutoff/,BlackSquid Cutoff,F. Gilbert Hills State Forest,294 ft,-15 ft,,"
                     Green rate
                ","(42.067960, -71.258570)",75
https://www.trailforks.com/trails/blackstone-river-path/,Blackstone River Path,Blackstone River and Canal Heritage State Park,"4,434 ft",-118 ft,134 ft,"
                     Green rate
                ","(42.107870, -71.624820)",60
https://www.trailforks.com/trails/blasting/,Blasting,F. Gilbert Hills State Forest,"2,142 ft",-80 ft,48 ft,"
                     Black Diamond rate
                ","(42.066430, -71.288230)",85
https://www.trailforks.com/trails/blasting-alt/,Blasting Alt,F. Gilbert Hills State Forest,"1,226 ft",-66 ft,46 ft,"
                    Blasting Beer                ","(42.065740, -71.289030)",80
https://www.trailforks.com/trails/blastoplast/,Blastoplast,Pratt Corner Trails,"1,870 ft",-9 ft,8 ft,"
                     Green rate
                ","(42.412980, -72.465460)",85
https://www.trailforks.com/trails/blazed-orange/,Blazed Orange,Noon Hill & Shattuck Reservation,656 ft,-26 ft,,,"(42.152490, -71.318410)",5
https://www.trailforks.com/trails/bleacher-seats/,Bleacher Seats,Beverly,"1,240 ft",-36 ft,,"
                     Green rate
                ","(42.554390, -70.869350)",5
https://www.trailforks.com/trails/blender-413844/,Blender,Ravenswood Park Area,518 ft,,9 ft,"
                     Green rate
                ","(42.595580, -70.713820)",5
https://www.trailforks.com/trails/blocked-loop/,Blocked Loop,Plainville Conservation Land,174 ft,-10 ft,,"
                     Green rate
                ","(42.023480, -71.340460)",5
