title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/pondside-179040/,Pondside,Wharton Plantation,"1,077 ft",-13 ft,29 ft,"
                     Green rate
                ","(42.615740, -71.524300)",50
https://www.trailforks.com/trails/pondside-double-track/,Pondside Double Track,Old Jail Lane,"2,083 ft",-7 ft,29 ft,"
                     White rate
                ","(41.682430, -70.312090)",65
https://www.trailforks.com/trails/pondside-jam/,Pondside Jam,Ravenswood Park Area,"1,453 ft",-9 ft,20 ft,"
                     Black Diamond rate
                ","(42.604640, -70.709060)",40
https://www.trailforks.com/trails/pondside-singletrack/,Pondside Singletrack,Old Jail Lane,"3,173 ft",-35 ft,52 ft,"
                     Green rate
                ","(41.682610, -70.310650)",50
https://www.trailforks.com/trails/pondside-trail-409717/,Pondside Trail,Santuit Pond,"1,808 ft",-28 ft,11 ft,"
                     Blue rate
                ","(41.654780, -70.452950)",5
https://www.trailforks.com/trails/pondview-singletrack/,Pondview SingleTrack,Delaney Flood Control,"3,317 ft",-44 ft,31 ft,"
                     Blue rate
                ","(42.458330, -71.549770)",30
https://www.trailforks.com/trails/pondville-bypass/,Pondville Bypass,Lind Farm,171 ft,,,"
                     Green rate
                ","(42.090770, -71.309190)",45
https://www.trailforks.com/trails/ponkapoag-east-trail/,Ponkapoag East Trail,Blue Hills Reservation,"4,035 ft",-34 ft,55 ft,"
                     White rate
                ","(42.189110, -71.084060)",55
https://www.trailforks.com/trails/ponkapoag-path/,Ponkapoag Path,Blue Hills Reservation,"1,266 ft",-3 ft,6 ft,"
                     Green rate
                ","(42.193120, -71.085640)",75
https://www.trailforks.com/trails/ponkapoag-pond-trail/,Ponkapoag Pond Trail,Blue Hills Reservation,"3,934 ft",-59 ft,33 ft,"
                     White rate
                ","(42.198600, -71.098100)",70
https://www.trailforks.com/trails/ponkapoag-road/,Ponkapoag Road,Blue Hills Reservation,"3,210 ft",-72 ft,64 ft,"
                     White rate
                ","(42.202020, -71.095270)",90
https://www.trailforks.com/trails/ponly-golf-loop-connector/,Ponly Golf Loop Connector,Blue Hills Reservation,705 ft,-3 ft,,"
                     White rate
                ","(42.190930, -71.107700)",60
https://www.trailforks.com/trails/pool-hill-trail/,Pool Hill Trail,Dogtown,"2,802 ft",-11 ft,25 ft,"
                     Blue rate
                ","(42.648830, -70.639540)",75
https://www.trailforks.com/trails/pooles-lane-trail/,Pooles Lane Trail,Dogtown,"2,110 ft",,40 ft,"
                     Blue rate
                ","(42.652580, -70.630640)",50
https://www.trailforks.com/trails/pop-top-315756/,Pop Top,Coke Plant,"2,844 ft",-4 ft,95 ft,"
                     Green rate
                ","(42.612510, -72.576160)",55
https://www.trailforks.com/trails/popcorn-332720/,Popcorn,Fort Lee /Cannon Hill,"1,719 ft",-25 ft,4 ft,"
                     Black Diamond rate
                ","(42.531730, -70.874090)",80
https://www.trailforks.com/trails/popes-lane-nn2/,Popes Lane - NN2,Wompatuck State Park,"1,694 ft",-47 ft,39 ft,"
                     Blue rate
                ","(42.224530, -70.859650)",40
https://www.trailforks.com/trails/porcupine-213793/,Porcupine,Northfield Mountain Recreation and Environmental Center,"1,939 ft",,206 ft,"
                     Blue rate
                ","(42.610000, -72.467190)",85
https://www.trailforks.com/trails/portuguese/,Portuguese,Kennedy Park,1 mile,-284 ft,100 ft,"
                     Blue rate
                ","(42.369910, -73.313220)",100
