title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/connector1-213841/,Connector1,Northfield Mountain Recreation and Environmental Center,509 ft,-7 ft,,"
                     Blue rate
                ","(42.611790, -72.464650)",55
https://www.trailforks.com/trails/connector-trail-323874/,Connector Trail,Dennis,971 ft,-2 ft,3 ft,"
                     Blue rate
                ","(41.706980, -70.087380)",90
https://www.trailforks.com/trails/connector-trail-323875/,Connector Trail,Dennis,745 ft,-10 ft,,"
                     Blue rate
                ","(41.701330, -70.196800)",100
https://www.trailforks.com/trails/connector-trail-323878/,Connector Trail,Dennis,"4,951 ft",-14 ft,,"
                     Blue rate
                ","(41.715320, -70.136350)",5
https://www.trailforks.com/trails/connector-trail-324076/,Connector Trail,Higgins Crowell,"1,539 ft",,5 ft,"
                     Green rate
                ","(41.677290, -70.251630)",75
https://www.trailforks.com/trails/connector-trail-325094/,Connector Trail,Bourne,410 ft,,,"
                     Blue rate
                ","(41.702700, -70.615410)",5
https://www.trailforks.com/trails/connector-trail-325313/,Connector Trail,Bourne,643 ft,-18 ft,,"
                     Black Diamond rate
                ","(41.726900, -70.597760)",5
https://www.trailforks.com/trails/connector-trail-325324/,Connector Trail,Bourne,686 ft,-7 ft,35 ft,"
                     Black Diamond rate
                ","(41.727450, -70.599120)",70
https://www.trailforks.com/trails/connector-trail-327473/,Connector Trail,Dennis,866 ft,,,"
                     Blue rate
                ","(41.713670, -70.135820)",85
https://www.trailforks.com/trails/connector-trail-331568/,Connector Trail,Higgins Crowell,92 ft,,,"
                     Blue rate
                ","(41.681900, -70.253490)",5
https://www.trailforks.com/trails/connector-trail-1-323864/,Connector Trail 1,Dennis Pond Conservation Area,374 ft,-4 ft,,"
                     Blue rate
                ","(41.695090, -70.247260)",5
https://www.trailforks.com/trails/connector-trail-1-323870/,Connector Trail 1,Dennis,"2,218 ft",-23 ft,3 ft,"
                     Blue rate
                ","(41.710820, -70.128410)",40
https://www.trailforks.com/trails/connector-trail-1-355851/,Connector Trail 1,Higgins Crowell,430 ft,-5 ft,,"
                     Green rate
                ","(41.666040, -70.248770)",65
https://www.trailforks.com/trails/connector-trail-2-319871/,Connector Trail 2,Minot Forest & Great Neck Conservation Area,49 ft,,,"
                     Blue rate
                ","(41.753270, -70.691170)",5
https://www.trailforks.com/trails/connector-trail-2-323867/,Connector Trail 2,Dennis Pond Conservation Area,315 ft,,3 ft,"
                     Blue rate
                ","(41.697360, -70.256480)",5
https://www.trailforks.com/trails/connector-trail-2-323872/,Connector Trail 2,Dennis,"1,745 ft",,9 ft,"
                     Blue rate
                ","(41.719740, -70.138450)",80
https://www.trailforks.com/trails/connector-trail-2-324156/,Connector Trail 2,pembroke,784 ft,-11 ft,,"
                     Blue rate
                ","(42.044170, -70.757440)",70
https://www.trailforks.com/trails/connector-trail-3-320001/,Connector Trail 3,Dennis,102 ft,,,"
                     Green rate
                ","(41.699540, -70.137320)",5
https://www.trailforks.com/trails/connector-trail-3-323868/,Connector Trail 3,Dennis Pond Conservation Area,"1,138 ft",-35 ft,,"
                     Blue rate
                ","(41.694710, -70.245380)",35
https://www.trailforks.com/trails/connector-trail-3-332143/,Connector Trail 3,Dennis,"1,752 ft",-7 ft,,"
                     Blue rate
                ","(41.688990, -70.101240)",75
https://www.trailforks.com/trails/connector-trail-4-332164/,Connector Trail 4,Harwich,"1,667 ft",-17 ft,,"
                     Blue rate
                ","(41.694850, -70.104450)",60
https://www.trailforks.com/trails/connector-v/,Connector V,Jericho Town Forest,199 ft,,7 ft,"
                     Green rate
                ","(42.382200, -71.331700)",60
https://www.trailforks.com/trails/connector-vw/,Connector VW,Jericho Town Forest,178 ft,,11 ft,"
                     Green rate
                ","(42.384480, -71.331610)",25
https://www.trailforks.com/trails/connet-woods-001/,Connet Woods 001,Connet Woods,2 miles,-59 ft,31 ft,"
                     Blue rate
                ","(41.787170, -70.807030)",5
https://www.trailforks.com/trails/connet-woods-002/,Connet Woods 002,Connet Woods,787 ft,-3 ft,6 ft,"
                     Blue rate
                ","(41.789720, -70.798510)",5
https://www.trailforks.com/trails/connolly-connector/,Connolly Connector,Hopkinton,"1,027 ft",-17 ft,10 ft,"
                     Green rate
                ","(42.196710, -71.502070)",40
https://www.trailforks.com/trails/conrad/,Conrad,Ogilvie Town Forest,"3,770 ft",-45 ft,57 ft,"
                     Blue rate
                ","(42.401780, -71.323040)",45
https://www.trailforks.com/trails/conservation-land-a-east-333218/,Conservation Land A East,Plainville Conservation Land,"2,933 ft",-34 ft,16 ft,"
                     Blue rate
                ","(42.024780, -71.320290)",90
https://www.trailforks.com/trails/conservation-land-a-west/,Conservation Land A West,Plainville Conservation Land,495 ft,,43 ft,"
                     Blue rate
                ","(42.022440, -71.328310)",95
https://www.trailforks.com/trails/conservatory/,Conservatory,Beebe Woods,"1,016 ft",-17 ft,21 ft,"
                     Blue rate
                ","(41.558510, -70.629570)",55
https://www.trailforks.com/trails/construction-project/,Construction project,Lind Farm,551 ft,,5 ft,"
                     Green rate
                ","(42.088490, -71.308810)",70
https://www.trailforks.com/trails/construction-road-gully/,Construction Road Gully,F. Gilbert Hills State Forest,636 ft,-40 ft,,"
                     Blue rate
                ","(42.072120, -71.280910)",50
https://www.trailforks.com/trails/construction-trail/,Construction trail,Hodges Village Dam,471 ft,-4 ft,11 ft,"
                     Green rate
                ","(42.122950, -71.877520)",100
https://www.trailforks.com/trails/contact/,Contact,Brandywine/Daniels Conservation Areas,472 ft,,12 ft,"
                     Green rate
                ","(42.133160, -71.385290)",5
https://www.trailforks.com/trails/continue-up/,Continue Up,Massasoit State Park,190 ft,,3 ft,"
                     Blue rate
                ","(41.865970, -70.992850)",45
https://www.trailforks.com/trails/controlled-burn-trail/,Controlled Burn Trail,Higgins Crowell,"1,263 ft",-3 ft,5 ft,"
                     Blue rate
                ","(41.678660, -70.245150)",55
