title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/sb8-private/,SB8 Private,Sewall Brook,354 ft,-9 ft,,"
                     Green rate
                ","(42.230790, -71.369080)",65
https://www.trailforks.com/trails/scampering-squirrel/,Scampering Squirrel,Amesbury Town Forest,"1,204 ft",-29 ft,16 ft,"
                     Green rate
                ","(42.852210, -70.966070)",95
https://www.trailforks.com/trails/scar-281255/,Scar,Facing Rock Wildlife Management Area,"1,831 ft",,68 ft,"
                     Blue rate
                ","(42.219090, -72.463470)",75
https://www.trailforks.com/trails/scarecrow-168427/,Scarecrow,Ames Nowell State Park,"1,230 ft",-11 ft,9 ft,"
                     Black Diamond rate
                ","(42.121410, -70.997190)",70
https://www.trailforks.com/trails/scarlata-trail/,Scarlata Trail,Peppercorn Hill,"2,864 ft",,120 ft,"
                     Blue rate
                ","(42.199000, -71.559410)",50
https://www.trailforks.com/trails/scenic-brook/,Scenic Brook,Holland Glen Forest,"2,500 ft",,185 ft,"
                     Blue rate
                ","(42.325460, -72.428950)",5
https://www.trailforks.com/trails/scenic-vista/,Scenic Vista,Mashpee River Woodlands,154 ft,-5 ft,,"
                     Blue rate
                ","(42.325460, -72.428950)",5
https://www.trailforks.com/trails/scent-of-a-mule/,Scent of a Mule,City Mills,"1,184 ft",,45 ft,"
                     Green rate
                ","(42.100340, -71.359560)",5
https://www.trailforks.com/trails/schemerhorn-trail/,Schemerhorn Trail,October Mountain State Forest,2 miles,-107 ft,612 ft,"
                     Green rate
                ","(42.371500, -73.238950)",5
https://www.trailforks.com/trails/schencks-pond-connector/,Schencks Pond Connector,Weston Forest & Trails,548 ft,,9 ft,"
                     Green rate
                ","(42.335330, -71.289520)",20
https://www.trailforks.com/trails/schist/,Schist,Thunder Mountain Bike Park / Berkshire East Mountain Resort,"3,771 ft",-867 ft,,"
                     Double Black Diamond rate
                ","(42.614710, -72.869050)",40
https://www.trailforks.com/trails/schlitz/,Schlitz,Robinson State Park,"2,674 ft",-4 ft,9 ft,"
                     Blue rate
                ","(42.096710, -72.647130)",70
https://www.trailforks.com/trails/school-bench-trail/,School  Bench Trail,Webber Conservation Restriction,769 ft,-4 ft,6 ft,"
                     Green rate
                ","(42.238070, -71.701530)",70
https://www.trailforks.com/trails/school-connector-182402/,School Connector,Sawmill Hills,533 ft,-32 ft,,"
                     Black Diamond rate
                ","(42.332010, -72.713390)",65
https://www.trailforks.com/trails/school-corner/,School Corner,Hopkinton,863 ft,,,"
                     Blue rate
                ","(42.213760, -71.522550)",5
https://www.trailforks.com/trails/school-days/,School Days,Harold Parker State Forest,"4,585 ft",-122 ft,134 ft,"
                     Black Diamond rate
                ","(42.606800, -71.074440)",100
https://www.trailforks.com/trails/school-days-shortcut/,School Days Shortcut,Harold Parker State Forest,453 ft,,49 ft,"
                     Blue rate
                ","(42.606220, -71.073420)",90
https://www.trailforks.com/trails/school-loop/,School Loop,Georgetown-Rowley State Forest,"4,808 ft",-154 ft,142 ft,"
                     Blue rate
                ","(42.711240, -70.981850)",50
https://www.trailforks.com/trails/school-street-trail/,School Street Trail,Peppercorn Hill,"2,480 ft",-25 ft,3 ft,"
                     Green rate
                ","(42.194180, -71.571250)",75
