title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/west-roxbury-path/,West Roxbury Path,Stony Brook Reservation,715 ft,,42 ft,"
                     Green rate
                ","(42.275740, -71.140660)",65
https://www.trailforks.com/trails/west-shore-connector/,West Shore Connector,Marblehead,581 ft,-9 ft,5 ft,"
                     Blue rate
                ","(42.500310, -70.870040)",85
https://www.trailforks.com/trails/west-shore-loop/,West Shore Loop,Myles Standish State Forest,2 miles,-160 ft,160 ft,"
                     Blue rate
                ","(41.859570, -70.633390)",100
https://www.trailforks.com/trails/west-side-281576/,West Side,Wrentham State Forest & Conservation Lands,558 ft,-15 ft,,"
                     Blue rate
                ","(42.042350, -71.324250)",80
https://www.trailforks.com/trails/west-side-moto-loop/,West Side Moto Loop,Franklin State Forest,"4,114 ft",-94 ft,79 ft,"
                     Blue rate
                ","(42.071000, -71.444290)",60
https://www.trailforks.com/trails/west-side-runway/,West Side Runway,Norfolk Airport,"2,664 ft",,,"
                     Green rate
                ","(42.131910, -71.372020)",25
https://www.trailforks.com/trails/west-side-trail-96001/,West Side Trail,Borderland State Park,"3,747 ft",-74 ft,34 ft,"
                     Black Diamond rate
                ","(42.062470, -71.164410)",90
https://www.trailforks.com/trails/west-slope/,West Slope,Northfield Mountain Recreation and Environmental Center,2 miles,-473 ft,247 ft,"
                     Blue rate
                ","(42.606810, -72.466000)",5
https://www.trailforks.com/trails/west-slope-354088/,West Slope,Plainville Conservation Land,"2,589 ft",-41 ft,64 ft,"
                     Blue rate
                ","(42.023790, -71.340430)",80
https://www.trailforks.com/trails/west-slope-connector/,West Slope Connector,Northfield Mountain Recreation and Environmental Center,676 ft,-31 ft,,"
                     Blue rate
                ","(42.620190, -72.457590)",30
https://www.trailforks.com/trails/west-street-canoe-launch-1/,West Street Canoe Launch 1,Danvers,554 ft,,,"
                     Blue rate
                ","(42.620190, -72.457590)",30
https://www.trailforks.com/trails/west-street-canoe-launch-2/,West Street Canoe Launch 2,Danvers,410 ft,-6 ft,,"
                     Green rate
                ","(42.578120, -70.991570)",65
https://www.trailforks.com/trails/west-tisbury-rd-pathway/,West Tisbury Rd Pathway,Edgartown,3 miles,-75 ft,84 ft,"
                     White rate
                ","(41.391350, -70.519380)",65
https://www.trailforks.com/trails/west-tisbury-school-nat-s-farm-connector/,West Tisbury School - Nat's Farm Connector,West Tisbury,"2,949 ft",-26 ft,4 ft,"
                     Green rate
                ","(41.401800, -70.661830)",35
https://www.trailforks.com/trails/west-to-beverly/,West to Beverly,Piggery/Culvert/Manchester Woods,449 ft,-27 ft,,"
                     Black Diamond rate
                ","(42.576110, -70.801830)",65
https://www.trailforks.com/trails/west-trail-196674/,West Trail,Northampton,"1,310 ft",-45 ft,6 ft,"
                     Blue rate
                ","(42.344790, -72.648410)",50
