title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/bear-cave-318920/,Bear Cave,Catamount State Forest,"2,159 ft",-95 ft,18 ft,"
                     Blue rate
                ","(42.661660, -72.751160)",95
https://www.trailforks.com/trails/bear-claw-18208/,Bear Claw,Pittsfield State Forest,"3,075 ft",-22 ft,55 ft,"
                     Green rate
                ","(42.484460, -73.302460)",90
https://www.trailforks.com/trails/bear-claw-bypass/,Bear Claw Bypass,Pittsfield State Forest,280 ft,,32 ft,"
                     Green rate
                ","(42.483610, -73.297450)",60
https://www.trailforks.com/trails/bear-hill-dh-404450/,Bear Hill DH,Middlesex Fells Reservation,791 ft,-135 ft,,"
                     Black Diamond rate
                ","(42.465680, -71.107320)",20
https://www.trailforks.com/trails/bear-hill-dh-2/,Bear Hill DH 2,Middlesex Fells Reservation,912 ft,-41 ft,5 ft,"
                     Black Diamond rate
                ","(42.465120, -71.107350)",20
https://www.trailforks.com/trails/bear-hill-trail/,Bear Hill Trail,Middlesex Fells Reservation,654 ft,-70 ft,,"
                     Black Diamond rate
                ","(42.465120, -71.107350)",20
https://www.trailforks.com/trails/bear-paw-trail-42923/,Bear Paw Trail,Callahan State Park,"4,580 ft",-162 ft,105 ft,"
                     Blue rate
                ","(42.332920, -71.488390)",85
https://www.trailforks.com/trails/bear-pond-connector/,Bear Pond Connector,Harold Parker State Forest,291 ft,-3 ft,,"
                     Blue rate
                ","(42.618370, -71.106910)",90
https://www.trailforks.com/trails/bear-pond-loop/,Bear Pond Loop,Harold Parker State Forest,358 ft,-3 ft,17 ft,"
                     Blue rate
                ","(42.617970, -71.101390)",60
https://www.trailforks.com/trails/bear-pond-trail/,Bear Pond Trail,Harold Parker State Forest,"3,786 ft",-136 ft,95 ft,"
                     Blue rate
                ","(42.619220, -71.104050)",70
https://www.trailforks.com/trails/bear-swamp-road/,Bear Swamp Road,Wrentham State Forest & Conservation Lands,"2,598 ft",-15 ft,17 ft,"
                     Blue rate
                ","(42.039800, -71.330460)",70
https://www.trailforks.com/trails/bearberry-hill-path/,Bearberry Hill Path,Stony Brook Reservation,"3,255 ft",-89 ft,12 ft,"
                     Green rate
                ","(42.273520, -71.140070)",85
https://www.trailforks.com/trails/bearhole-east/,Bearhole East,Massasoit State Park,"2,551 ft",-48 ft,7 ft,"
                     White rate
                ","(41.869780, -70.981750)",5
https://www.trailforks.com/trails/bearhole-west/,Bearhole West,Massasoit State Park,"3,156 ft",-42 ft,57 ft,"
                     White rate
                ","(41.865420, -70.989540)",20
