title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/prescott-path/,Prescott Path,Blue Hills Reservation,"2,503 ft",-46 ft,56 ft,"
                     Blue rate
                ","(42.201230, -71.095400)",85
https://www.trailforks.com/trails/preston-place-to-crooked-lane/,Preston Place to Crooked Lane,Piggery/Culvert/Manchester Woods,2 miles,-82 ft,111 ft,"
                     Green rate
                ","(42.581290, -70.807540)",60
https://www.trailforks.com/trails/price-trail/,Price Trail,Boxford State Forest,2 miles,-126 ft,116 ft,"
                     Green rate
                ","(42.646170, -71.035240)",90
https://www.trailforks.com/trails/priest-bridge-road/,Priest Bridge Road,Groton Town Forest,"2,845 ft",-64 ft,26 ft,"
                     Blue rate
                ","(42.586310, -71.607020)",65
https://www.trailforks.com/trails/primal-scream/,Primal Scream,West Barnstable Conservation Area,"1,608 ft",-22 ft,99 ft,"
                     Blue rate
                ","(41.701690, -70.419880)",95
https://www.trailforks.com/trails/prince-caspian/,Prince Caspian,City Mills,988 ft,-5 ft,,"
                     Blue rate
                ","(42.096560, -71.354300)",5
https://www.trailforks.com/trails/princess-pine-trail/,Princess Pine Trail,Capen Hill Nature Sanctuary,656 ft,-16 ft,,"
                     White rate
                ","(42.137540, -72.010130)",5
https://www.trailforks.com/trails/private-264769/,Private,JC Phillips Nature Preserve,131 ft,,,"
                     Green rate
                ","(42.588910, -70.896970)",5
https://www.trailforks.com/trails/private-264774/,Private,JC Phillips Nature Preserve,92 ft,,2 ft,"
                     Green rate
                ","(42.589880, -70.895130)",5
https://www.trailforks.com/trails/private-264775/,Private,JC Phillips Nature Preserve,141 ft,,,"
                     Blue rate
                ","(42.590240, -70.894820)",30
https://www.trailforks.com/trails/private-264776/,Private,JC Phillips Nature Preserve,167 ft,-2 ft,,"
                     Green rate
                ","(42.590440, -70.894680)",30
https://www.trailforks.com/trails/private-265232/,Private,Gordon College,89 ft,,,"
                     Green rate
                ","(42.602780, -70.825910)",10
https://www.trailforks.com/trails/private-265235/,Private,Gordon College,131 ft,,3 ft,"
                     Green rate
                ","(42.603950, -70.825890)",15
https://www.trailforks.com/trails/private-318749/,Private,West Woods/Dykes Pond,384 ft,,12 ft,"
                     Green rate
                ","(42.593880, -70.750400)",40
https://www.trailforks.com/trails/private-access-296006/,Private Access,Mock Moraine Conservation Area,184 ft,,17 ft,"
                     Black Diamond rate
                ","(41.601940, -70.629940)",5
https://www.trailforks.com/trails/private-house-path/,Private House Path,Harvard Forest/Pingree Woodlot,256 ft,,3 ft,"
                     Green rate
                ","(42.630430, -70.868470)",20
https://www.trailforks.com/trails/private-investigation/,Private Investigation,Batchelor Street Trails,"2,777 ft",-95 ft,153 ft,"
                     Blue rate
                ","(42.289680, -72.502700)",45
https://www.trailforks.com/trails/private-property-closed-trail/,Private Property - Closed Trail,Rattlesnake Hill & Interlocken - Sharon,472 ft,-20 ft,,,"(42.089250, -71.142390)",65
https://www.trailforks.com/trails/private-trail/,Private Trail,Brigham Hill Wildlife Area,370 ft,,7 ft,"
                     Green rate
                ","(42.221060, -71.710140)",5
https://www.trailforks.com/trails/private-trail-to-moraine-farm/,Private Trail to Moraine Farm,JC Phillips Nature Preserve,246 ft,,,"
                     Green rate
                ","(42.589980, -70.901760)",30
https://www.trailforks.com/trails/proctor-farm-1/,Proctor Farm 1,Danvers,"3,714 ft",-11 ft,12 ft,"
                     Blue rate
                ","(42.569700, -70.917790)",5
https://www.trailforks.com/trails/proctor-farm-4/,Proctor Farm 4,Danvers,"1,253 ft",,9 ft,"
                     Green rate
                ","(42.573330, -70.918110)",65
https://www.trailforks.com/trails/proctor-farm-5/,Proctor Farm 5,Danvers,"1,657 ft",-3 ft,9 ft,"
                     Blue rate
                ","(42.573950, -70.917320)",5
https://www.trailforks.com/trails/proctor-farm-7/,Proctor Farm 7,Danvers,"1,198 ft",-2 ft,26 ft,"
                     Green rate
                ","(42.576660, -70.919670)",5
https://www.trailforks.com/trails/proctor-park-1/,Proctor Park 1,Proctor Park Trail Network,"1,761 ft",-13 ft,106 ft,"
                     Blue rate
                ","(42.593710, -71.687360)",5
https://www.trailforks.com/trails/proctor-park-2/,Proctor Park 2,Proctor Park Trail Network,"1,761 ft",-38 ft,,"
                     Blue rate
                ","(42.590760, -71.687510)",5
https://www.trailforks.com/trails/proctor-park-3/,Proctor Park 3,Proctor Park Trail Network,"1,761 ft",,26 ft,"
                     Blue rate
                ","(42.591240, -71.691580)",5
https://www.trailforks.com/trails/proctor-park-4/,Proctor Park 4,Proctor Park Trail Network,"1,761 ft",,38 ft,"
                     Blue rate
                ","(42.590680, -71.690530)",5
https://www.trailforks.com/trails/proctor-park-5/,Proctor Park 5,Proctor Park Trail Network,"1,761 ft",-9 ft,10 ft,"
                     Blue rate
                ","(42.590530, -71.688580)",5
https://www.trailforks.com/trails/proctor-park-6/,Proctor Park 6,Proctor Park Trail Network,"1,761 ft",-10 ft,,"
                     Blue rate
                ","(42.590580, -71.690020)",5
https://www.trailforks.com/trails/prohibited/,Prohibited,Mashpee National Wildlife Refuge,"3,327 ft",-18 ft,11 ft,"
                     Green rate
                ","(41.578540, -70.491160)",60
https://www.trailforks.com/trails/promontory/,Promontory,Silver Lake Trails,429 ft,-10 ft,,"
                     Blue rate
                ","(42.192300, -71.654310)",5
https://www.trailforks.com/trails/promontory-end/,Promontory End,Great Meadow Conservation Area,"1,354 ft",-25 ft,14 ft,"
                     Green rate
                ","(42.202010, -71.660180)",5
https://www.trailforks.com/trails/prospect-hill-sector-1/,Prospect Hill Sector 1,Harvard Trail Network,"1,800 ft",-73 ft,39 ft,"
                     Blue rate
                ","(42.511080, -71.601980)",85
https://www.trailforks.com/trails/prospect-hill-sector-2--3/,Prospect Hill Sector 2 & 3,Harvard Trail Network,"2,208 ft",-142 ft,29 ft,"
                     Green rate
                ","(42.511080, -71.601980)",70
https://www.trailforks.com/trails/prospect-street/,Prospect Street,Wompatuck State Park,200 ft,,,"
                     Green rate
                ","(42.185960, -70.859740)",10
https://www.trailforks.com/trails/prospect-street-connector/,Prospect Street Connector,Willowdale State Forest,"1,375 ft",-14 ft,20 ft,"
                     Blue rate
                ","(42.705560, -70.885720)",5
https://www.trailforks.com/trails/prospect-street-link/,Prospect Street Link,F. Gilbert Hills State Forest,728 ft,,55 ft,"
                     Green rate
                ","(42.050990, -71.259410)",35
https://www.trailforks.com/trails/prostate/,Prostate,Ravenswood Park Area,"2,694 ft",-50 ft,33 ft,"
                     Black Diamond rate
                ","(42.605350, -70.704290)",85
https://www.trailforks.com/trails/province-lands-bike-trail-bennet-pond-spur/,Province Lands Bike Trail - Bennet Pond Spur,Provincetown,"1,460 ft",-10 ft,6 ft,"
                     Green rate
                ","(42.058490, -70.203450)",60
