title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/snitch/,Snitch,Potter Hill Trails,611 ft,-9 ft,9 ft,"
                     Green rate
                ","(42.210230, -71.731470)",100
https://www.trailforks.com/trails/snow-shoe/,Snow Shoe,Willowdale State Forest,949 ft,-15 ft,22 ft,"
                     Green rate
                ","(42.679370, -70.894710)",75
https://www.trailforks.com/trails/snowdrop/,Snowdrop,Red Rocks and Haskell Pond,374 ft,,15 ft,"
                     Green rate
                ","(42.615400, -70.732800)",85
https://www.trailforks.com/trails/snowmobile-trail-335613/,Snowmobile Trail,Canal Trails,"1,365 ft",,5 ft,"
                     Green rate
                ","(42.236990, -72.379470)",40
https://www.trailforks.com/trails/snowshoe-102113/,Snowshoe,Kenneth Dubuque State Forest,"1,672 ft",-93 ft,2 ft,"
                     Blue rate
                ","(42.555680, -72.888010)",75
https://www.trailforks.com/trails/snowshoe-92242/,Snowshoe,Kenneth Dubuque State Forest,1 mile,-198 ft,107 ft,"
                     Blue rate
                ","(42.557160, -72.886830)",95
https://www.trailforks.com/trails/social-climber-235930/,Social Climber,Collins Woodlot / Kettle Holes,810 ft,,51 ft,"
                     Black Diamond rate
                ","(41.598950, -70.621410)",70
https://www.trailforks.com/trails/sock-puppet-167986/,Sock Puppet,Lowell-Dracut-Tyngsboro State Forest,"1,332 ft",-32 ft,12 ft,,"(42.657250, -71.366030)",75
https://www.trailforks.com/trails/sock-puppet-connector/,Sock Puppet Connector,Lowell-Dracut-Tyngsboro State Forest,990 ft,-7 ft,46 ft,"
                     Green rate
                ","(42.655000, -71.365840)",50
https://www.trailforks.com/trails/soft-turnaround/,Soft Turnaround,Noon Hill & Shattuck Reservation,469 ft,,10 ft,,"(42.151190, -71.317870)",5
https://www.trailforks.com/trails/soitenly-trail/,Soitenly Trail,Rayburn Trail Network,"1,396 ft",-46 ft,38 ft,"
                     Blue rate
                ","(42.203220, -71.741190)",100
https://www.trailforks.com/trails/solana-s-roll-55915/,Solana's Roll,Otis - Crane WMA,"2,185 ft",-95 ft,25 ft,,"(41.652460, -70.591580)",80
https://www.trailforks.com/trails/solar-farm/,Solar Farm,Franklin State Forest,"2,375 ft",-32 ft,25 ft,"
                     Blue rate
                ","(42.066500, -71.443490)",45
https://www.trailforks.com/trails/some-good-fishing/,Some Good Fishing,Hanson,1 mile,-19 ft,20 ft,"
                     Green rate
                ","(42.028060, -70.885330)",65
https://www.trailforks.com/trails/some-loop/,Some loop,Amesbury,"1,601 ft",-7 ft,6 ft,"
                     Green rate
                ","(42.844800, -70.968500)",5
https://www.trailforks.com/trails/sonkanuchoo/,Sonkanuchoo,Massasoit State Park,"1,224 ft",-8 ft,21 ft,"
                     Green rate
                ","(41.878500, -70.990430)",65
https://www.trailforks.com/trails/sotheast-expressway-extension/,Sotheast Expressway Extension,Dennis,"3,901 ft",-37 ft,23 ft,"
                     Blue rate
                ","(41.700580, -70.119850)",75
https://www.trailforks.com/trails/soule-trail/,Soule Trail,Pelham Lake Park,"1,043 ft",-10 ft,,"
                     Green rate
                ","(42.694630, -72.895640)",5
https://www.trailforks.com/trails/south-286815/,South,Witch Hollow,344 ft,,,"
                     Green rate
                ","(42.695740, -71.047460)",5
https://www.trailforks.com/trails/south-bluff-trail/,South Bluff Trail,New Bedford Waterworks/ Assawompset pond complex,"1,319 ft",-26 ft,3 ft,"
                     Green rate
                ","(41.795610, -70.883490)",85
https://www.trailforks.com/trails/south-border-rd-trail/,South Border Rd Trail,Middlesex Fells Reservation,678 ft,-28 ft,2 ft,"
                     Green rate
                ","(42.432060, -71.109810)",75
https://www.trailforks.com/trails/south-border-rd-trail-170949/,SOuth Border Rd Trail,Middlesex Fells Reservation,489 ft,-3 ft,,"
                     Green rate
                ","(42.431470, -71.110040)",85
https://www.trailforks.com/trails/south-bushwhacker/,South Bushwhacker,King Philip's Rock & Canoe River,778 ft,,3 ft,"
                     Green rate
                ","(42.061560, -71.195460)",30
https://www.trailforks.com/trails/south-canoe-river-wilderness/,South Canoe River Wilderness,King Philip's Rock & Canoe River,"2,608 ft",-3 ft,28 ft,"
                     Black Diamond rate
                ","(42.073050, -71.185570)",75
https://www.trailforks.com/trails/south-climb-126592/,South Climb,Goat Hill Trail Network,"1,353 ft",-83 ft,11 ft,"
                     Blue rate
                ","(42.102130, -71.629770)",65
https://www.trailforks.com/trails/south-field-loop/,South Field Loop,Shaw Farm,"1,004 ft",-12 ft,6 ft,"
                     Green rate
                ","(42.134050, -71.765440)",35
